"No.","Time","Source","Destination","Protocol","Length","Info"
"1139","13.568452391","13.227.166.3","10.0.2.6","TCP","60","[TCP Dup ACK 26#1] [TCP ACKed unseen segment] 443  >  39370 [ACK] Seq=1 Ack=2 Win=31486 Len=0"
"1140","14.083319733","10.0.2.6","13.227.166.120","TCP","54","[TCP Dup ACK 27#1] 60554  >  443 [ACK] Seq=1 Ack=1 Win=65535 Len=0"
"1141","14.083791367","13.227.166.120","10.0.2.6","TCP","60","[TCP Dup ACK 28#1] [TCP ACKed unseen segment] 443  >  60554 [ACK] Seq=1 Ack=2 Win=31980 Len=0"
"1142","14.466853842","10.0.2.6","142.250.183.206","TLSv1.2","617","Application Data"
"1143","14.467027723","10.0.2.6","142.250.183.206","TLSv1.2","541","Application Data"
"1144","14.467048719","10.0.2.6","142.250.183.206","TLSv1.2","1804","Application Data"
"1145","14.467401057","142.250.183.206","10.0.2.6","TCP","60","443  >  52518 [ACK] Seq=3897 Ack=7850 Win=31679 Len=0"
"1146","14.467499239","142.250.183.206","10.0.2.6","TCP","60","443  >  52518 [ACK] Seq=3897 Ack=9600 Win=32768 Len=0"
"1147","14.589305178","142.250.183.206","10.0.2.6","TLSv1.2","724","Application Data, Application Data"
"1148","14.589322182","10.0.2.6","142.250.183.206","TCP","54","52518  >  443 [ACK] Seq=9600 Ack=4567 Win=62780 Len=0"
"1149","14.592051851","142.250.183.206","10.0.2.6","TLSv1.2","170","Application Data, Application Data"
"1150","14.592066523","10.0.2.6","142.250.183.206","TCP","54","52518  >  443 [ACK] Seq=9600 Ack=4683 Win=62780 Len=0"
"1151","14.592322566","10.0.2.6","142.250.183.206","TLSv1.2","93","Application Data"
"1152","14.604413766","142.250.183.206","10.0.2.6","TCP","60","443  >  52518 [ACK] Seq=4683 Ack=9639 Win=32729 Len=0"
"1153","14.694438547","10.0.2.6","142.250.192.99","TLSv1.2","93","Application Data"
"1154","14.699452565","142.250.192.99","10.0.2.6","TLSv1.2","93","Application Data"
"1155","14.743332073","10.0.2.6","142.250.192.99","TCP","54","37164  >  443 [ACK] Seq=194 Ack=40 Win=65535 Len=0"
"1156","15.359511870","10.0.2.6","13.227.166.120","TCP","54","[TCP Dup ACK 67#1] 60556  >  443 [ACK] Seq=1 Ack=1 Win=63360 Len=0"
"1157","15.359757005","13.227.166.120","10.0.2.6","TCP","60","[TCP Dup ACK 68#1] [TCP ACKed unseen segment] 443  >  60556 [ACK] Seq=1 Ack=2 Win=31741 Len=0"
"1158","15.617687892","10.0.2.6","172.217.167.163","TCP","54","[TCP Dup ACK 69#1] 41316  >  80 [ACK] Seq=1 Ack=1 Win=63791 Len=0"
"1159","15.618140413","172.217.167.163","10.0.2.6","TCP","60","[TCP Dup ACK 70#1] [TCP ACKed unseen segment] 80  >  41316 [ACK] Seq=1 Ack=2 Win=32395 Len=0"
"1160","15.875846760","10.0.2.6","117.18.237.29","TCP","54","[TCP Dup ACK 71#1] 48474  >  80 [ACK] Seq=1 Ack=1 Win=63840 Len=0"
"1161","15.876219322","117.18.237.29","10.0.2.6","TCP","60","[TCP Dup ACK 72#1] [TCP ACKed unseen segment] 80  >  48474 [ACK] Seq=1 Ack=2 Win=32397 Len=0"
"1162","16.141867405","10.0.2.6","117.18.237.29","TCP","54","[TCP Dup ACK 73#1] 48476  >  80 [ACK] Seq=1 Ack=1 Win=63920 Len=0"
"1163","16.142052862","117.18.237.29","10.0.2.6","TCP","60","[TCP Dup ACK 74#1] [TCP ACKed unseen segment] 80  >  48476 [ACK] Seq=1 Ack=2 Win=32397 Len=0"
"1164","16.501228187","10.0.2.6","172.217.174.229","TLSv1.2","1814","Application Data"
"1165","16.501391609","10.0.2.6","172.217.174.229","TLSv1.2","294","Application Data"
"1166","16.501842207","172.217.174.229","10.0.2.6","TCP","60","443  >  39736 [ACK] Seq=1 Ack=1761 Win=32768 Len=0"
"1167","16.620729681","172.217.174.229","10.0.2.6","TCP","60","443  >  39736 [ACK] Seq=1 Ack=2001 Win=32528 Len=0"
"1168","16.850624662","172.217.174.229","10.0.2.6","TLSv1.2","898","Application Data, Application Data, Application Data"
"1169","16.850677348","10.0.2.6","172.217.174.229","TCP","54","39736  >  443 [ACK] Seq=2001 Ack=845 Win=65535 Len=0"
"1170","16.855807897","172.217.174.229","10.0.2.6","TLSv1.2","229","Application Data, Application Data"
"1171","16.855830144","10.0.2.6","172.217.174.229","TCP","54","39736  >  443 [ACK] Seq=2001 Ack=1020 Win=65535 Len=0"
"1172","16.856174477","10.0.2.6","172.217.174.229","TLSv1.2","93","Application Data"
"1173","16.873498169","172.217.174.229","10.0.2.6","TCP","60","443  >  39736 [ACK] Seq=1020 Ack=2040 Win=32489 Len=0"
"1174","17.585220723","142.250.67.234","10.0.2.6","TLSv1.2","177","Application Data"
"1175","17.585277073","10.0.2.6","142.250.67.234","TCP","54","49378  >  443 [ACK] Seq=37 Ack=124 Win=62780 Len=0"
"1176","18.142510028","10.0.2.6","103.102.166.224","TLSv1.3","217","Application Data"
"1177","18.266937286","10.0.2.6","103.102.166.224","TLSv1.3","184","Application Data"
"1178","18.267385431","103.102.166.224","10.0.2.6","TCP","60","443  >  45858 [ACK] Seq=305174 Ack=4171 Win=31670 Len=0"
"1179","18.341819457","10.0.2.6","103.102.166.224","TLSv1.3","89","Application Data"
"1180","18.342603189","103.102.166.224","10.0.2.6","TLSv1.3","960","Application Data"
"1181","18.342686430","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=4206 Ack=306080 Win=65535 Len=0"
"1182","18.470578825","10.0.2.6","103.102.166.224","TLSv1.3","184","Application Data"
"1183","18.492780289","103.102.166.224","10.0.2.6","TLSv1.3","292","Application Data"
"1184","18.492810683","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=4336 Ack=306318 Win=65535 Len=0"
"1185","18.848486178","103.102.166.224","10.0.2.6","TLSv1.3","862","Application Data"
"1186","18.848543562","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=4336 Ack=307126 Win=65535 Len=0"
"1187","19.138463949","10.0.2.6","103.102.166.224","TLSv1.3","186","Application Data"
"1188","19.379891180","10.0.2.6","103.102.166.224","TCP","186","[TCP Retransmission] 45858  >  443 [PSH, ACK] Seq=4336 Ack=307126 Win=65535 Len=132"
"1189","19.380490649","103.102.166.224","10.0.2.6","TCP","60","443  >  45858 [ACK] Seq=307126 Ack=4468 Win=31373 Len=0"
"1190","19.522282863","103.102.166.224","10.0.2.6","TLSv1.3","924","Application Data"
"1191","19.522320212","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=4468 Ack=307996 Win=65535 Len=0"
"1192","19.531528480","10.0.2.6","216.58.203.35","TLSv1.2","153","Application Data"
"1193","19.603041073","216.58.203.35","10.0.2.6","TLSv1.2","277","Application Data, Application Data, Application Data, Application Data"
"1194","19.603564741","10.0.2.6","216.58.203.35","TLSv1.2","93","Application Data"
"1195","19.625240729","142.251.12.189","10.0.2.6","TLSv1.2","104","Application Data"
"1196","19.625273663","10.0.2.6","142.251.12.189","TCP","54","57000  >  443 [ACK] Seq=37 Ack=51 Win=62780 Len=0"
"1197","19.638998289","216.58.203.35","10.0.2.6","TCP","60","443  >  48516 [ACK] Seq=224 Ack=139 Win=31738 Len=0"
"1198","19.687657254","fe80::a00:27ff:fee0:d57d","ff02::2","ICMPv6","62","Router Solicitation"
"1199","20.229587553","142.250.67.234","10.0.2.6","TLSv1.2","873","Application Data"
"1200","20.229613631","10.0.2.6","142.250.67.234","TCP","54","49378  >  443 [ACK] Seq=37 Ack=943 Win=62780 Len=0"
"1201","20.479413824","10.0.2.6","172.217.167.163","TCP","54","[TCP Dup ACK 7#2] 41318  >  80 [ACK] Seq=1 Ack=1 Win=63882 Len=0"
"1202","20.479454299","10.0.2.6","172.217.167.163","TCP","54","[TCP Dup ACK 1#2] 41324  >  80 [ACK] Seq=1 Ack=1 Win=63882 Len=0"
"1203","20.479455986","10.0.2.6","172.217.167.163","TCP","54","[TCP Dup ACK 2#2] 41320  >  80 [ACK] Seq=1 Ack=1 Win=63882 Len=0"
"1204","20.479457097","10.0.2.6","172.217.167.163","TCP","54","[TCP Dup ACK 3#2] 41326  >  80 [ACK] Seq=1 Ack=1 Win=63882 Len=0"
"1205","20.480028223","172.217.167.163","10.0.2.6","TCP","60","[TCP Dup ACK 8#2] [TCP ACKed unseen segment] 80  >  41318 [ACK] Seq=1 Ack=2 Win=32768 Len=0"
"1206","20.480028440","172.217.167.163","10.0.2.6","TCP","60","[TCP Dup ACK 4#2] [TCP ACKed unseen segment] 80  >  41324 [ACK] Seq=1 Ack=2 Win=31646 Len=0"
"1207","20.480028603","172.217.167.163","10.0.2.6","TCP","60","[TCP Dup ACK 5#2] [TCP ACKed unseen segment] 80  >  41320 [ACK] Seq=1 Ack=2 Win=31646 Len=0"
"1208","20.480028765","172.217.167.163","10.0.2.6","TCP","60","[TCP Dup ACK 6#2] [TCP ACKed unseen segment] 80  >  41326 [ACK] Seq=1 Ack=2 Win=31646 Len=0"
"1209","20.551464433","10.0.2.6","172.217.174.229","TLSv1.2","2306","Application Data"
"1210","20.552091869","172.217.174.229","10.0.2.6","TCP","60","443  >  39736 [ACK] Seq=1020 Ack=4292 Win=32768 Len=0"
"1211","20.649003331","172.217.174.229","10.0.2.6","TLSv1.2","564","Application Data, Application Data"
"1212","20.691615592","10.0.2.6","172.217.174.229","TCP","54","39736  >  443 [ACK] Seq=4292 Ack=1530 Win=65535 Len=0"
"1213","20.691999131","172.217.174.229","10.0.2.6","TLSv1.2","93","Application Data"
"1214","20.692009836","10.0.2.6","172.217.174.229","TCP","54","39736  >  443 [ACK] Seq=4292 Ack=1569 Win=65535 Len=0"
"1215","20.692131091","10.0.2.6","172.217.174.229","TLSv1.2","93","Application Data"
"1216","20.696169863","10.0.2.6","172.217.167.174","TLSv1.2","93","Application Data"
"1217","20.696235777","10.0.2.6","142.250.199.141","TLSv1.2","93","Application Data"
"1218","20.696279174","10.0.2.6","172.217.174.229","TLSv1.2","93","Application Data"
"1219","20.696300901","10.0.2.6","142.251.42.42","TLSv1.2","93","Application Data"
"1220","20.706446575","142.251.42.42","10.0.2.6","TLSv1.2","93","Application Data"
"1221","20.708382601","172.217.174.229","10.0.2.6","TLSv1.2","93","Application Data"
"1222","20.708554216","172.217.167.174","10.0.2.6","TLSv1.2","93","Application Data"
"1223","20.708571794","10.0.2.6","172.217.167.174","TCP","54","49184  >  443 [ACK] Seq=40 Ack=40 Win=62780 Len=0"
"1224","20.709022147","142.250.199.141","10.0.2.6","TLSv1.2","93","Application Data"
"1225","20.709039167","10.0.2.6","142.250.199.141","TCP","54","35712  >  443 [ACK] Seq=40 Ack=40 Win=65535 Len=0"
"1226","20.711224053","10.0.2.6","172.217.174.229","TLSv1.2","1439","Application Data"
"1227","20.711327572","10.0.2.6","172.217.174.229","TLSv1.2","181","Application Data"
"1228","20.711549513","172.217.174.229","10.0.2.6","TCP","60","443  >  39736 [ACK] Seq=1569 Ack=5716 Win=31344 Len=0"
"1229","20.752207171","10.0.2.6","142.251.42.42","TCP","54","34922  >  443 [ACK] Seq=40 Ack=40 Win=62780 Len=0"
"1230","20.752253646","10.0.2.6","172.217.174.229","TCP","54","39740  >  443 [ACK] Seq=40 Ack=40 Win=62780 Len=0"
"1231","20.865112543","10.0.2.6","103.102.166.224","TLSv1.3","167","Application Data"
"1232","20.899122007","103.102.166.224","10.0.2.6","TCP","60","443  >  45858 [ACK] Seq=307996 Ack=4581 Win=32768 Len=0"
"1233","20.899122054","172.217.174.229","10.0.2.6","TCP","60","443  >  39736 [ACK] Seq=1569 Ack=5843 Win=32768 Len=0"
"1234","21.101129225","172.217.174.229","10.0.2.6","TLSv1.2","1514","Application Data, Application Data"
"1235","21.101152155","10.0.2.6","172.217.174.229","TCP","54","39736  >  443 [ACK] Seq=5843 Ack=3029 Win=65535 Len=0"
"1236","21.101436152","172.217.174.229","10.0.2.6","TLSv1.2","61","Application Data"
"1237","21.101443089","10.0.2.6","172.217.174.229","TCP","54","39736  >  443 [ACK] Seq=5843 Ack=3036 Win=65535 Len=0"
"1238","21.103814587","172.217.174.229","10.0.2.6","TLSv1.2","151","Application Data, Application Data"
"1239","21.103828656","10.0.2.6","172.217.174.229","TCP","54","39736  >  443 [ACK] Seq=5843 Ack=3133 Win=65535 Len=0"
"1240","21.104031201","10.0.2.6","172.217.174.229","TLSv1.2","93","Application Data"
"1241","21.149471352","172.217.174.229","10.0.2.6","TCP","60","443  >  39736 [ACK] Seq=3133 Ack=5882 Win=32729 Len=0"
"1242","21.220273904","103.102.166.224","10.0.2.6","TLSv1.3","299","Application Data"
"1243","21.220289080","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=4581 Ack=308241 Win=65535 Len=0"
"1244","21.223042797","10.0.2.6","103.102.166.224","TLSv1.3","161","Application Data"
"1245","21.400693665","103.102.166.224","10.0.2.6","TCP","60","443  >  45858 [ACK] Seq=308241 Ack=4688 Win=32661 Len=0"
"1246","21.578394571","103.102.166.224","10.0.2.6","TLSv1.3","200","Application Data"
"1247","21.578419201","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=4688 Ack=308387 Win=65535 Len=0"
"1248","21.583924274","10.0.2.6","103.102.166.224","TLSv1.3","130","Application Data"
"1249","21.645506709","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=308387 Ack=4764 Win=32585 Len=2920 [TCP segment of a reassembled PDU]"
"1250","21.645538046","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=4764 Ack=311307 Win=65535 Len=0"
"1251","21.645646665","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=311307 Ack=4764 Win=32585 Len=2920 [TCP segment of a reassembled PDU]"
"1252","21.645651754","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=4764 Ack=314227 Win=65535 Len=0"
"1253","21.647088367","103.102.166.224","10.0.2.6","TLSv1.3","2974","Application Data [TCP segment of a reassembled PDU]"
"1254","21.647100402","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=4764 Ack=317147 Win=65535 Len=0"
"1255","21.647226404","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=317147 Ack=4764 Win=32585 Len=1460 [TCP segment of a reassembled PDU]"
"1256","21.647233166","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=4764 Ack=318607 Win=65535 Len=0"
"1257","21.647226494","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [ACK] Seq=318607 Ack=4764 Win=32585 Len=2920 [TCP segment of a reassembled PDU]"
"1258","21.647245266","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=4764 Ack=321527 Win=65535 Len=0"
"1259","21.647464981","103.102.166.224","10.0.2.6","TCP","915","443  >  45858 [PSH, ACK] Seq=321527 Ack=4764 Win=32585 Len=861 [TCP segment of a reassembled PDU]"
"1260","21.647469385","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=4764 Ack=322388 Win=65535 Len=0"
"1261","21.648152321","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=322388 Ack=4764 Win=32585 Len=2920 [TCP segment of a reassembled PDU]"
"1262","21.648157135","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=4764 Ack=325308 Win=65535 Len=0"
"1263","21.649739354","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=325308 Ack=4764 Win=32585 Len=2920 [TCP segment of a reassembled PDU]"
"1264","21.649750101","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=4764 Ack=328228 Win=65535 Len=0"
"1265","21.649806626","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=328228 Ack=4764 Win=32585 Len=1460 [TCP segment of a reassembled PDU]"
"1266","21.649809607","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=4764 Ack=329688 Win=65535 Len=0"
"1267","21.650070776","103.102.166.224","10.0.2.6","TCP","1514","443  >  45858 [PSH, ACK] Seq=329688 Ack=4764 Win=32585 Len=1460 [TCP segment of a reassembled PDU]"
"1268","21.650076483","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=4764 Ack=331148 Win=65535 Len=0"
"1269","21.650351121","103.102.166.224","10.0.2.6","TLSv1.3","2974","Application Data, Application Data"
"1270","21.650355651","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=4764 Ack=334068 Win=65535 Len=0"
"1271","21.651407325","103.102.166.224","10.0.2.6","TCP","2974","443  >  45858 [PSH, ACK] Seq=334068 Ack=4764 Win=32585 Len=2920 [TCP segment of a reassembled PDU]"
"1272","21.651439247","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=4764 Ack=336988 Win=65535 Len=0"
"1273","21.651976020","103.102.166.224","10.0.2.6","TLSv1.3","1281","Application Data"
"1274","21.651981037","10.0.2.6","103.102.166.224","TCP","54","45858  >  443 [ACK] Seq=4764 Ack=338215 Win=65535 Len=0"
"1275","21.677183817","10.0.2.6","192.168.29.1","DNS","90","Standard query 0xee19 A intake-analytics.wikimedia.org"
"1276","21.689509315","192.168.29.1","10.0.2.6","DNS","125","Standard query response 0xee19 A intake-analytics.wikimedia.org CNAME dyna.wikimedia.org A 103.102.166.224"
"1277","21.689730153","10.0.2.6","192.168.29.1","DNS","90","Standard query 0x1117 AAAA intake-analytics.wikimedia.org"
"1278","21.694751233","192.168.29.1","10.0.2.6","DNS","150","Standard query response 0x1117 AAAA intake-analytics.wikimedia.org CNAME dyna.wikimedia.org AAAA 2001:df2:e500:ed1a::1"
"1279","21.695182812","10.0.2.6","103.102.166.224","TLSv1.3","205","Application Data"
"1280","21.695205496","10.0.2.6","103.102.166.224","TLSv1.3","874","Application Data"
"1281","21.695227774","10.0.2.6","103.102.166.224","TCP","74","45864  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=437346796 TSecr=0 WS=128"
"1282","21.695579530","103.102.166.224","10.0.2.6","TCP","60","443  >  45858 [ACK] Seq=338215 Ack=5735 Win=31614 Len=0"
"1283","21.696684064","10.0.2.6","142.250.183.106","TLSv1.2","93","Application Data"
"1284","21.696724277","10.0.2.6","172.217.174.229","TLSv1.2","93","Application Data"
"1285","21.696773058","10.0.2.6","142.250.183.106","TLSv1.2","93","Application Data"
"1286","21.704929252","142.250.183.106","10.0.2.6","TLSv1.2","93","Application Data"
"1287","21.710101114","172.217.174.229","10.0.2.6","TLSv1.2","93","Application Data"
"1288","21.710101182","142.250.183.106","10.0.2.6","TLSv1.2","93","Application Data"
"1289","21.715215208","10.0.2.6","103.102.166.224","TLSv1.3","139","Application Data"
"1290","21.715246315","10.0.2.6","103.102.166.224","TLSv1.3","876","Application Data"
"1291","21.715620270","103.102.166.224","10.0.2.6","TCP","60","443  >  45858 [ACK] Seq=338215 Ack=6642 Win=32768 Len=0"
"1292","21.716160453","10.0.2.6","103.102.166.224","TLSv1.3","139","Application Data"
"1293","21.716179652","10.0.2.6","103.102.166.224","TLSv1.3","750","Application Data"
"1294","21.716438837","103.102.166.224","10.0.2.6","TCP","60","443  >  45858 [ACK] Seq=338215 Ack=7423 Win=31987 Len=0"
"1295","21.734516270","10.0.2.6","103.102.166.240","TLSv1.3","191","Application Data"
"1296","21.735340230","10.0.2.6","103.102.166.240","TLSv1.3","186","Application Data"
"1297","21.735628197","103.102.166.240","10.0.2.6","TCP","60","443  >  58420 [ACK] Seq=98394 Ack=3846 Win=32308 Len=0"
"1298","21.736065968","10.0.2.6","103.102.166.240","TLSv1.3","181","Application Data"
"1299","21.744596079","10.0.2.6","103.102.166.240","TLSv1.3","169","Application Data"
"1300","21.744933391","103.102.166.240","10.0.2.6","TCP","60","443  >  58420 [ACK] Seq=98394 Ack=4088 Win=32066 Len=0"
"1301","21.746173176","10.0.2.6","103.102.166.240","TLSv1.3","169","Application Data"
"1302","21.748197221","10.0.2.6","103.102.166.224","TLSv1.3","337","Application Data"
"1303","21.751338817","10.0.2.6","142.250.183.106","TCP","54","40288  >  443 [ACK] Seq=40 Ack=40 Win=62780 Len=0"
"1304","21.751364796","10.0.2.6","142.250.183.106","TCP","54","40290  >  443 [ACK] Seq=40 Ack=40 Win=62780 Len=0"
"1305","21.751369168","10.0.2.6","172.217.174.229","TCP","54","39738  >  443 [ACK] Seq=40 Ack=40 Win=62780 Len=0"
"1306","21.758732546","103.102.166.224","10.0.2.6","TCP","60","443  >  45864 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1460"
"1307","21.758801613","10.0.2.6","103.102.166.224","TCP","54","45864  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"1308","21.760536440","10.0.2.6","103.102.166.224","TLSv1.3","571","Client Hello"
"1309","21.768105540","10.0.2.6","103.102.166.240","TLSv1.3","221","Application Data"
"1310","21.768440700","10.0.2.6","103.102.166.240","TLSv1.3","215","Application Data"
"1311","21.768539998","103.102.166.240","10.0.2.6","TCP","60","443  >  58420 [ACK] Seq=98394 Ack=4370 Win=31784 Len=0"
"1312","21.768944972","10.0.2.6","103.102.166.240","TLSv1.3","245","Application Data"
"1313","21.769207542","103.102.166.240","10.0.2.6","TCP","60","443  >  58420 [ACK] Seq=98394 Ack=4722 Win=31432 Len=0"
"1314","21.778648822","10.0.2.6","172.217.174.229","TLSv1.2","1142","Application Data"
"1315","21.778756775","10.0.2.6","172.217.174.229","TLSv1.2","169","Application Data"
"1316","21.779180987","172.217.174.229","10.0.2.6","TCP","60","443  >  39736 [ACK] Seq=3133 Ack=7085 Win=31526 Len=0"
"1317","21.785507208","10.0.2.6","103.102.166.224","TLSv1.3","787","Application Data"
"1318","21.785964311","103.102.166.224","10.0.2.6","TCP","60","443  >  45858 [ACK] Seq=338215 Ack=8439 Win=32768 Len=0"
"1319","21.794651680","103.102.166.240","10.0.2.6","TCP","1514","443  >  58420 [ACK] Seq=98394 Ack=4722 Win=31432 Len=1460 [TCP segment of a reassembled PDU]"
